user_id,reel_id,age,region,device,primary_interest,secondary_interest_1,secondary_interest_2,creator_affinity,avg_session_minutes,category,creator_popularity,audio_trendiness,avg_watch_length,production_quality,engagement_probability,engaged,watch_time_seconds
0,279,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Comedy,0.6283068289741951,0.6771282012769315,23.21597807808788,0.8250802486897186,0.5327542180291178,1,11.103960210559515
0,223,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Dance,0.3429892926900703,0.26330195502876613,41.93606623589858,0.6331083158760262,0.5255550511258132,1,23.161447438765485
0,128,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Dance,0.9844065095255251,0.15292544183049395,35.56439117457046,0.9783645639503131,0.5184675059353834,0,15.762990439563874
0,183,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Dance,0.8926088903500645,0.7663963672592433,44.85289215861653,0.632563916690363,0.5032389609999188,1,18.84363586756912
0,111,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,DIY,0.6782973083817957,0.7108232702131556,40.514973095855666,0.304367117321309,0.45297599157602736,1,19.446368383658246
0,120,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Comedy,0.7437905948632331,0.11636232642850428,20.227175099672188,0.347818578250553,0.45150628046232655,1,7.576217387141456
0,28,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Education,0.7368723647501979,0.7655305460890836,31.127965015591084,0.47899272600076237,0.4092379393728246,1,10.892315177418945
0,118,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Fashion,0.5396049502660066,0.6615807021713282,39.237426094057184,0.665652036821966,0.36954357795094683,0,12.789654494508117
0,276,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Travel,0.5920257944317893,0.8096915365882221,32.767607167886965,0.6442760268875634,0.3436428642039045,0,12.05929104524256
0,278,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Education,0.4992402481412646,0.913085397463044,42.31725111112532,0.9907788853147996,0.34074407284379526,1,15.10028707900372
0,45,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Fashion,0.4794200471119502,0.8407645733332368,24.51364733250365,0.42993448205759055,0.33091326609766675,0,6.867015138664147
0,46,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Sports,0.732565470495567,0.8113974905323991,16.189273119236372,0.9260469206449207,0.3292697158728473,1,4.9401861570251455
0,70,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Fashion,0.46426940456393156,0.5361753457300105,13.648362713414262,0.6534140403240851,0.3265418256487869,1,3.697413448260315
0,175,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Sports,0.6285369557586274,0.20596043773346207,30.54615996608324,0.6515265334656518,0.3214961736482607,0,9.185163671094195
0,293,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Education,0.5561425466260993,0.710362162908837,48.34289454785771,0.6976681882465936,0.31198422294510597,1,15.696032157034253
0,178,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Food,0.8267731897791423,0.6861497366663707,35.3767458681508,0.3341487387828149,0.2973663525740183,0,9.876969669984168
0,214,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Education,0.8186440147508152,0.35882747087707656,28.271025018952535,0.9614817942938321,0.2725116201094623,0,8.070322947828663
0,241,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Fashion,0.420571817375026,0.32806803204599555,29.658689334855847,0.6421140649073092,0.25807620612283644,0,7.854226953227516
0,149,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Sports,0.09956799144819387,0.19424232668959682,25.5657488807682,0.6795839992807305,0.2505776069773403,1,6.266710684186915
0,115,30,EMEA,Android,Music,Comedy,Dance,0.6087017194162632,19.148596081920687,Fashion,0.6186838305090733,0.767811130465328,33.143467688352374,0.9984401436156431,0.22212045109533923,0,6.5819296534867
1,54,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,DIY,0.9394893496954447,0.7005998370438714,27.935538594235055,0.31715502595263456,0.70870286921159,1,17.914760432991052
1,40,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Food,0.47479757105425624,0.7643762553766525,47.655138273039654,0.6174148764081553,0.6973611830137821,1,31.192426600059356
1,111,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,DIY,0.6782973083817957,0.7108232702131556,40.514973095855666,0.304367117321309,0.6575059606452927,1,26.800835910502943
1,216,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,DIY,0.5719326362207918,0.2958641308247538,17.152977003683468,0.5794110776298012,0.6368557121061977,0,9.644157028408507
1,139,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Food,0.48485771238087827,0.07972025760399122,31.800222737636442,0.9353670007170096,0.5982894657851744,0,19.35567831301704
1,152,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Food,0.41553883237731043,0.32870464261627447,24.835155746684972,0.9021586065700895,0.5611152903052639,0,14.03104259154876
1,170,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Food,0.7022911327726917,0.4783483216857267,37.00675587985352,0.5518537168549946,0.5250099481608159,1,20.132646747570806
1,32,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Travel,0.89243449908198,0.3241116572342403,46.6219386805632,0.308376674514846,0.5007239579539746,0,20.142095953173055
1,129,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Travel,0.7890987980042875,0.7280395038648135,20.331259195651775,0.5119538748606229,0.49676029964351814,0,9.444485726709765
1,265,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Travel,0.5790860702141097,0.7305903064973015,30.717588066769906,0.6406303549371315,0.44732804088947914,1,12.586377976069311
1,18,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Fashion,0.7634330635636938,0.3455664055363767,17.71490359522886,0.6652995840540769,0.3560847378073844,0,5.13096790395564
1,23,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Education,0.6862604311453517,0.5407476248517857,40.155421872855776,0.3469694627672172,0.34303680942731596,0,12.121650840071862
1,57,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Comedy,0.8405192649302524,0.6539519936764232,37.693451634773226,0.4654400378071441,0.33407259442668324,1,11.030389682305573
1,83,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Music,0.4082709305316297,0.6859530001115057,26.39085691042669,0.5797374370809412,0.32742211567801244,0,8.65864166992796
1,94,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Comedy,0.8336005594764783,0.09518090346623866,43.28246577225379,0.3161774333602668,0.3264141187297434,0,12.981232728668447
1,25,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Dance,0.520754966125571,0.4617882790803637,39.969098512434506,0.7291872584029266,0.3258109027146393,1,11.440806851358742
1,218,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Education,0.8897240200964615,0.93279349303849,26.484339817974977,0.5991422288209733,0.3196923493572857,0,8.914679162401853
1,4,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Fashion,0.9220972832843012,0.6009441244008542,45.23856131380212,0.8040512851146477,0.3157906502363665,1,12.302982718572174
1,242,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Education,0.7160441803204745,0.18446909365403083,33.78376792136317,0.37079033889717194,0.3106597831633023,0,8.821950433202064
1,234,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Sports,0.6826355917839457,0.6076638391319098,20.017353600073097,0.5606761181979054,0.2997107016219902,0,4.993131133854451
1,177,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Sports,0.4490038097747224,0.1242616659425518,45.127622758468554,0.3384500429445865,0.29955863543082717,0,14.038532202011101
1,256,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Music,0.590230001787056,0.3295711104439772,30.874358627412725,0.4680178968304118,0.29134335567959635,0,7.4315481345174215
1,62,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Sports,0.9541575834681025,0.3481344975523375,40.837932553413154,0.5395784026234307,0.288834509715962,1,10.70300783673031
1,207,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Dance,0.7564171017127022,0.6869056311264524,34.30838866509254,0.38107142825346235,0.26314109612870673,0,8.861388295733928
1,190,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Education,0.758355747193011,0.3323725201697428,29.810416417185877,0.36675332576484204,0.2602190609692897,0,6.5033791533259135
1,269,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Music,0.9417293496420058,0.8288303977062718,43.68150899860942,0.4305242610782215,0.2566825919801335,0,11.498498739119212
1,157,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Fashion,0.4905743005210129,0.6481813167468201,37.982574816375035,0.6004133069473396,0.24917187956900508,1,9.346935645893064
1,290,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Education,0.4255458500991515,0.32986505299338603,31.175099556128767,0.6737789314687488,0.24879019235780891,1,7.240795157598421
1,11,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Dance,0.7284401768740592,0.3108055321476707,30.67808919007961,0.5130569805779814,0.24596629795436037,0,7.460862058772516
1,195,19,EMEA,Android,DIY,Food,Travel,0.48404805663601974,5.887678300855298,Dance,0.5210596735339518,0.38048477094178024,30.29807478739546,0.5732460571927875,0.23020950949892544,0,5.591422761425262
2,136,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Education,0.6366489020478555,0.47997802993511446,27.131483435614513,0.36969058876010114,0.7722580260872863,1,18.185015842450653
2,28,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Education,0.7368723647501979,0.7655305460890836,31.127965015591084,0.47899272600076237,0.6597388495322795,1,17.801442976239773
2,132,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Sports,0.7613027357818977,0.17228914364247513,44.00024746181218,0.7427657312068541,0.6004942536635962,1,24.65359528764311
2,120,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Comedy,0.7437905948632331,0.11636232642850428,20.227175099672188,0.347818578250553,0.571882296602135,1,11.707228062515481
2,125,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Comedy,0.04719603320628501,0.45834275002390434,33.429213963115075,0.8632744385127675,0.5025276912452227,1,14.773920345137952
2,252,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Comedy,0.9022917237354356,0.53256983299392,31.72977531917629,0.8593129610816916,0.489799830496188,0,16.96009229948442
2,207,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Dance,0.7564171017127022,0.6869056311264524,34.30838866509254,0.38107142825346235,0.48257582548306005,0,18.006558152693007
2,71,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Comedy,0.7433941882343826,0.49878999166062604,42.51076470531622,0.7714474655752803,0.44518488868240597,0,16.65935167586869
2,66,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Sports,0.453426783603308,0.4750764299977688,29.833430802635174,0.4917278145623187,0.4451248590498984,0,12.408313384633113
2,96,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Dance,0.42164743304201113,0.6322684755644317,34.798320667257265,0.5198747601786553,0.4307368181557741,1,15.023466375244558
2,22,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Travel,0.618119437242245,0.8395769746668287,29.39604063971121,0.670524566112753,0.41781021669199975,0,11.997011780770398
2,257,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.8265004062336313,0.3125739975791496,27.36952168895959,0.5753427196371965,0.407681304066286,1,11.105062376746453
2,115,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Fashion,0.6186838305090733,0.767811130465328,33.143467688352374,0.9984401436156431,0.379990943347491,0,13.210613521747069
2,291,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Fashion,0.7438819953032889,0.5007554607053194,23.723348835703376,0.9561364444264586,0.3785262031369925,0,8.986691873868644
2,30,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.5892430483581894,0.8540524650313975,23.77040670416692,0.5536859283899602,0.3785083311056782,1,9.438565926255365
2,37,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,DIY,0.8790676572138351,0.62220287439129,36.54593145797718,0.7376329200614051,0.35950791815892563,0,11.487223297533369
2,52,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Fashion,0.7570736031260087,0.30837048107917736,20.14567877022541,0.34572346428951917,0.35166902910652414,1,7.109606175661553
2,109,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Music,0.7284118680077093,0.6781202751162917,27.926014476250934,0.9646817950099686,0.34604675171479926,0,10.36230247747435
2,163,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.6255280815129286,0.6348662272622726,34.90854481722793,0.8217962686911939,0.32706640160649875,0,11.774995407673604
2,40,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.47479757105425624,0.7643762553766525,47.655138273039654,0.6174148764081553,0.3205551180930966,0,14.41535775106681
2,65,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Music,0.722161693116103,0.262757093496881,18.347250808592975,0.6363368845331223,0.31297136251822744,0,5.445939642375652
2,269,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Music,0.9417293496420058,0.8288303977062718,43.68150899860942,0.4305242610782215,0.30212089124034114,1,11.053095752545161
2,5,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Music,0.3515458270237748,0.8378963874736283,34.31213977767501,0.9061627260451266,0.29216428882599155,0,8.114402199261026
2,78,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Fashion,0.8249065274731752,0.20139679095004015,46.76509205875705,0.4489765106528276,0.29077731081188796,1,13.667038525840885
2,219,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.6254648907860388,0.3943751724123798,36.30046690317379,0.6635009935371732,0.28052911087341714,1,8.290871868394648
2,39,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Food,0.4026669396473401,0.3215035375889856,50.69014430980164,0.7243009013163892,0.27890048043404597,0,11.46669626282899
2,14,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Travel,0.578436742509325,0.29063717330724775,16.56413545594819,0.9275098789638947,0.2561873445238698,0,4.5983470582938155
2,7,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,DIY,0.7370184996330443,0.23746515034422733,46.59182031317704,0.5535153077233081,0.2420794209463234,0,10.40072107937649
2,226,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Dance,0.3173409232264949,0.2592200536208513,28.339295071933556,0.4930004348300836,0.2260792338550429,1,5.645476821679037
2,97,34,LATAM,Android,Education,Comedy,Sports,0.7123000079341322,16.61308740744649,Dance,0.4227406993464635,0.8591559707023463,22.97898275216018,0.3014146449468172,0.21020985366748762,0,4.531753866398692
3,88,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Sports,0.41238859430999464,0.5675545694215871,24.858651640080055,0.9208310476364079,0.7449599931831828,1,14.988536637703602
3,138,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Sports,0.5056713599972296,0.5522130751673322,28.434164514283474,0.8943384419294953,0.7088715438409875,0,18.296387079152836
3,235,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Sports,0.8850431797711513,0.45596576605095057,28.93163165606559,0.39765186872117225,0.6784358829278943,1,19.21839973866901
3,245,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Sports,0.3676416767775392,0.49483379566453234,26.64855637085168,0.7551791987645915,0.6312189027610423,1,16.08499705030438
3,92,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Dance,0.6744187287661274,0.10934213045619977,30.90389189191894,0.33381245778832314,0.6042777775779574,1,18.244919879387623
3,61,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Dance,0.4550588151881089,0.4690983042671397,35.600520188595404,0.9959009585262519,0.5784712720788796,1,21.323277615919448
3,67,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Food,0.2316625979964377,0.9704168042989227,23.36532583808006,0.7516604237776676,0.5664788439965751,0,13.82177990625155
3,33,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Dance,0.4321907362952051,0.6404059445708932,22.167826990283064,0.7034888575937901,0.5349651674508583,1,10.164603077351405
3,139,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Food,0.48485771238087827,0.07972025760399122,31.800222737636442,0.9353670007170096,0.5141639050975413,0,17.505284755018465
3,77,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Dance,0.24470143766638405,0.27772346650452323,42.707348095702514,0.5394625003205762,0.48450762012005605,0,17.121623738633307
3,164,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.9790003114358937,0.554512203523582,41.31792257871814,0.4797003266002019,0.4516497654206178,0,16.852484816684125
3,249,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Fashion,0.7938832439833583,0.9293346186324408,40.96897845698753,0.8236741939144108,0.4223515169713839,0,18.052058120025563
3,18,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Fashion,0.7634330635636938,0.3455664055363767,17.71490359522886,0.6652995840540769,0.40592529709288666,0,6.184180594735384
3,2,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Travel,0.37217199061417194,0.6025359095791034,32.38615913083308,0.39601000870350317,0.40498358355363345,1,12.96197868489113
3,168,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Education,0.8147617388408535,0.3977697691807562,27.796073031574423,0.5786577409850061,0.3795705307886443,0,11.238601753328673
3,111,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.6782973083817957,0.7108232702131556,40.514973095855666,0.304367117321309,0.3460937251820691,0,11.409296020165606
3,216,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.5719326362207918,0.2958641308247538,17.152977003683468,0.5794110776298012,0.3431882213858516,1,4.971262236285013
3,7,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.7370184996330443,0.23746515034422733,46.59182031317704,0.5535153077233081,0.33921316953136876,1,14.073912721760362
3,60,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.5689149346787098,0.41255296982176276,36.77820090178982,0.44984813941962987,0.33839564609327133,0,12.237479378582755
3,1,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Fashion,0.5241976039363134,0.10383602614958753,25.686759584222962,0.5135719665504475,0.33566254314631105,0,8.577309675893755
3,145,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Education,0.9940004687585081,0.7453671885920853,34.93950137371668,0.6141569087155214,0.33058830871023404,0,10.294637120801049
3,298,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Education,0.9052345209673593,0.4813480901061443,26.467997781012528,0.8176859281003912,0.3259408444541576,1,9.021242928373795
3,153,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.37756235331565613,0.4449813979617105,33.90742535553428,0.47293316942879343,0.3036330467032944,0,10.26043566586482
3,260,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Fashion,0.669087023920494,0.7154225109086345,26.97128673831927,0.882035386837005,0.3003230145929984,0,6.625107549082921
3,242,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Education,0.7160441803204745,0.18446909365403083,33.78376792136317,0.37079033889717194,0.29453134234060596,0,8.683403827293013
3,286,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Education,0.8021372952690013,0.7177100923101098,38.419626827833525,0.4006726493644627,0.285184429948475,0,11.994226881989585
3,114,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.6157736690305918,0.6707914790301622,26.645519859075065,0.722795969826274,0.2843122259884685,0,7.01229733893253
3,156,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Travel,0.21095727691112193,0.3073404305222844,35.50387913605999,0.9136715816857839,0.26675850394851064,0,9.613362070280367
3,233,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,DIY,0.3213790377122241,0.7130595914761866,28.178064240504266,0.843909936686644,0.2354558829143266,0,6.239476146528434
3,208,35,EMEA,Android,Sports,Food,Dance,0.6369115947207709,11.437380402563388,Fashion,0.7568163801727109,0.7613667464219048,34.44487920942001,0.79989756106786,0.2105661980395934,1,6.54647444435835
4,164,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,DIY,0.9790003114358937,0.554512203523582,41.31792257871814,0.4797003266002019,0.6243690421803288,0,24.89826845950236
4,151,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Fashion,0.8013156134613977,0.4238812407384127,18.60010200928054,0.43448618651253823,0.5622803749780064,1,8.381734662126538
4,64,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Fashion,0.9257669943596607,0.1763028043460109,38.91640295531089,0.9794895130266776,0.5101819476591646,1,17.808488174540447
4,212,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Sports,0.29046535999148204,0.20120964973836722,37.17599333556742,0.6691026038398576,0.41560308398525403,0,14.55739468230025
4,277,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Dance,0.4472588280877333,0.7032642749198228,45.889263820275474,0.5769855902659529,0.37139960232394853,0,15.720679404559194
4,293,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Education,0.5561425466260993,0.710362162908837,48.34289454785771,0.6976681882465936,0.35415626914547554,1,15.856074211230005
4,3,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Music,0.25119161773922,0.192086552010055,39.064067147386986,0.9045763585774753,0.34837684420286147,0,10.892464532114705
4,83,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Music,0.4082709305316297,0.6859530001115057,26.39085691042669,0.5797374370809412,0.3438234056997545,0,9.128684576444691
4,265,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Travel,0.5790860702141097,0.7305903064973015,30.717588066769906,0.6406303549371315,0.33928081608458266,0,10.787590343255381
4,252,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Comedy,0.9022917237354356,0.53256983299392,31.72977531917629,0.8593129610816916,0.3388920464021125,1,10.94452653478951
4,76,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Music,0.8083605019178098,0.6316202403891129,16.686625306007564,0.4406485569795158,0.32820850948415015,0,4.540186155107105
4,269,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Music,0.9417293496420058,0.8288303977062718,43.68150899860942,0.4305242610782215,0.3205857929768494,0,14.23385140110359
4,40,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Food,0.47479757105425624,0.7643762553766525,47.655138273039654,0.6174148764081553,0.3066531061304756,0,15.203551241841488
4,250,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Travel,0.7485661748551399,0.41827561960249976,40.69637200369543,0.7168093199968922,0.30633599639519465,0,12.461992321689246
4,194,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Food,0.9814199803869539,0.8077926090127071,20.17079684827428,0.42961491824408915,0.2877424772843539,0,6.181985880514032
4,262,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Music,0.7773479408771261,0.2999365657166121,30.08845923928715,0.5441843854904854,0.2827406140266722,0,7.2495948263929195
4,278,13,EMEA,Web,DIY,Fashion,Sports,0.2992158522479164,0.3358354290314267,Education,0.4992402481412646,0.913085397463044,42.31725111112532,0.9907788853147996,0.2810728134527961,0,9.626117885347943
